workerid,rt,trial_type,name,responsetype,gender,num_objects,object,effect,actual_cause,cause,response,other_gender,slide_number_in_experiment,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
45,11661,cause_effect_prior,Tyler,best_guess,M,15,cd-players,lit up,<strong>Tyler pressed the &quotecharon&quotechar button on  15 cd-players.</strong>,pressed the &quotecharon&quotechar button on __,10,F,5,English,2,Female,25,I had fun with this and thought the questions were interesting. ,Yes,2,Windows,900,1600,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3FIUS151DV1BCVKFIOMEZU6P3X8GG3,45,Submitted,Wed May 06 07:38:03 PDT 2015,Tue May 05 14:38:05 PDT 2015,Tue May 05 14:58:03 PDT 2015,,,,,,[],{},5.031316666666667
45,9512,cause_effect_prior,Michelle,confidence,F,15,candles,exploded,<strong>Michelle lit  15 candles.</strong>,lit __,0.73,M,6,English,2,Female,25,I had fun with this and thought the questions were interesting. ,Yes,2,Windows,900,1600,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3FIUS151DV1BCVKFIOMEZU6P3X8GG3,45,Submitted,Wed May 06 07:38:03 PDT 2015,Tue May 05 14:38:05 PDT 2015,Tue May 05 14:58:03 PDT 2015,,,,,,[],{},5.031316666666667
45,9513,cause_effect_prior,Michelle,ci_low,F,15,candles,exploded,<strong>Michelle lit  15 candles.</strong>,lit __,1,M,6,English,2,Female,25,I had fun with this and thought the questions were interesting. ,Yes,2,Windows,900,1600,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3FIUS151DV1BCVKFIOMEZU6P3X8GG3,45,Submitted,Wed May 06 07:38:03 PDT 2015,Tue May 05 14:38:05 PDT 2015,Tue May 05 14:58:03 PDT 2015,,,,,,[],{},5.031316666666667
45,9513,cause_effect_prior,Michelle,ci_high,F,15,candles,exploded,<strong>Michelle lit  15 candles.</strong>,lit __,15,M,6,English,2,Female,25,I had fun with this and thought the questions were interesting. ,Yes,2,Windows,900,1600,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3FIUS151DV1BCVKFIOMEZU6P3X8GG3,45,Submitted,Wed May 06 07:38:03 PDT 2015,Tue May 05 14:38:05 PDT 2015,Tue May 05 14:58:03 PDT 2015,,,,,,[],{},5.031316666666667
45,9513,cause_effect_prior,Michelle,best_guess,F,15,candles,exploded,<strong>Michelle lit  15 candles.</strong>,lit __,2,M,6,English,2,Female,25,I had fun with this and thought the questions were interesting. ,Yes,2,Windows,900,1600,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3FIUS151DV1BCVKFIOMEZU6P3X8GG3,45,Submitted,Wed May 06 07:38:03 PDT 2015,Tue May 05 14:38:05 PDT 2015,Tue May 05 14:58:03 PDT 2015,,,,,,[],{},5.031316666666667
45,26475,cause_effect_prior,Helen,confidence,F,15,notebooks,landed flat,<strong>Helen tossed  15 notebooks.</strong>,tossed __,0.97,F,7,English,2,Female,25,I had fun with this and thought the questions were interesting. ,Yes,2,Windows,900,1600,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3FIUS151DV1BCVKFIOMEZU6P3X8GG3,45,Submitted,Wed May 06 07:38:03 PDT 2015,Tue May 05 14:38:05 PDT 2015,Tue May 05 14:58:03 PDT 2015,,,,,,[],{},5.031316666666667
45,26475,cause_effect_prior,Helen,ci_low,F,15,notebooks,landed flat,<strong>Helen tossed  15 notebooks.</strong>,tossed __,1,F,7,English,2,Female,25,I had fun with this and thought the questions were interesting. ,Yes,2,Windows,900,1600,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3FIUS151DV1BCVKFIOMEZU6P3X8GG3,45,Submitted,Wed May 06 07:38:03 PDT 2015,Tue May 05 14:38:05 PDT 2015,Tue May 05 14:58:03 PDT 2015,,,,,,[],{},5.031316666666667
45,26475,cause_effect_prior,Helen,ci_high,F,15,notebooks,landed flat,<strong>Helen tossed  15 notebooks.</strong>,tossed __,15,F,7,English,2,Female,25,I had fun with this and thought the questions were interesting. ,Yes,2,Windows,900,1600,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3FIUS151DV1BCVKFIOMEZU6P3X8GG3,45,Submitted,Wed May 06 07:38:03 PDT 2015,Tue May 05 14:38:05 PDT 2015,Tue May 05 14:58:03 PDT 2015,,,,,,[],{},5.031316666666667
45,26475,cause_effect_prior,Helen,best_guess,F,15,notebooks,landed flat,<strong>Helen tossed  15 notebooks.</strong>,tossed __,15,F,7,English,2,Female,25,I had fun with this and thought the questions were interesting. ,Yes,2,Windows,900,1600,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3FIUS151DV1BCVKFIOMEZU6P3X8GG3,45,Submitted,Wed May 06 07:38:03 PDT 2015,Tue May 05 14:38:05 PDT 2015,Tue May 05 14:58:03 PDT 2015,,,,,,[],{},5.031316666666667
45,13782,cause_effect_prior,Kenneth,confidence,M,15,bike lights,ran out of batteries,<strong>Kenneth left  15 bike lights  on (and unplugged) all day.</strong>,left __ on (and unplugged) all day,0.65,M,8,English,2,Female,25,I had fun with this and thought the questions were interesting. ,Yes,2,Windows,900,1600,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3FIUS151DV1BCVKFIOMEZU6P3X8GG3,45,Submitted,Wed May 06 07:38:03 PDT 2015,Tue May 05 14:38:05 PDT 2015,Tue May 05 14:58:03 PDT 2015,,,,,,[],{},5.031316666666667
45,13782,cause_effect_prior,Kenneth,ci_low,M,15,bike lights,ran out of batteries,<strong>Kenneth left  15 bike lights  on (and unplugged) all day.</strong>,left __ on (and unplugged) all day,1,M,8,English,2,Female,25,I had fun with this and thought the questions were interesting. ,Yes,2,Windows,900,1600,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3FIUS151DV1BCVKFIOMEZU6P3X8GG3,45,Submitted,Wed May 06 07:38:03 PDT 2015,Tue May 05 14:38:05 PDT 2015,Tue May 05 14:58:03 PDT 2015,,,,,,[],{},5.031316666666667
45,13782,cause_effect_prior,Kenneth,ci_high,M,15,bike lights,ran out of batteries,<strong>Kenneth left  15 bike lights  on (and unplugged) all day.</strong>,left __ on (and unplugged) all day,15,M,8,English,2,Female,25,I had fun with this and thought the questions were interesting. ,Yes,2,Windows,900,1600,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3FIUS151DV1BCVKFIOMEZU6P3X8GG3,45,Submitted,Wed May 06 07:38:03 PDT 2015,Tue May 05 14:38:05 PDT 2015,Tue May 05 14:58:03 PDT 2015,,,,,,[],{},5.031316666666667
45,13783,cause_effect_prior,Kenneth,best_guess,M,15,bike lights,ran out of batteries,<strong>Kenneth left  15 bike lights  on (and unplugged) all day.</strong>,left __ on (and unplugged) all day,13,M,8,English,2,Female,25,I had fun with this and thought the questions were interesting. ,Yes,2,Windows,900,1600,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3FIUS151DV1BCVKFIOMEZU6P3X8GG3,45,Submitted,Wed May 06 07:38:03 PDT 2015,Tue May 05 14:38:05 PDT 2015,Tue May 05 14:58:03 PDT 2015,,,,,,[],{},5.031316666666667
45,13573,cause_effect_prior,Jonathan,confidence,M,15,love notes,had the letter Z in them,<strong>Jonathan wrote  15 love notes.</strong>,wrote __,0.5,M,9,English,2,Female,25,I had fun with this and thought the questions were interesting. ,Yes,2,Windows,900,1600,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3FIUS151DV1BCVKFIOMEZU6P3X8GG3,45,Submitted,Wed May 06 07:38:03 PDT 2015,Tue May 05 14:38:05 PDT 2015,Tue May 05 14:58:03 PDT 2015,,,,,,[],{},5.031316666666667
45,13574,cause_effect_prior,Jonathan,ci_low,M,15,love notes,had the letter Z in them,<strong>Jonathan wrote  15 love notes.</strong>,wrote __,1,M,9,English,2,Female,25,I had fun with this and thought the questions were interesting. ,Yes,2,Windows,900,1600,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3FIUS151DV1BCVKFIOMEZU6P3X8GG3,45,Submitted,Wed May 06 07:38:03 PDT 2015,Tue May 05 14:38:05 PDT 2015,Tue May 05 14:58:03 PDT 2015,,,,,,[],{},5.031316666666667
45,13574,cause_effect_prior,Jonathan,ci_high,M,15,love notes,had the letter Z in them,<strong>Jonathan wrote  15 love notes.</strong>,wrote __,15,M,9,English,2,Female,25,I had fun with this and thought the questions were interesting. ,Yes,2,Windows,900,1600,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3FIUS151DV1BCVKFIOMEZU6P3X8GG3,45,Submitted,Wed May 06 07:38:03 PDT 2015,Tue May 05 14:38:05 PDT 2015,Tue May 05 14:58:03 PDT 2015,,,,,,[],{},5.031316666666667
45,13574,cause_effect_prior,Jonathan,best_guess,M,15,love notes,had the letter Z in them,<strong>Jonathan wrote  15 love notes.</strong>,wrote __,5,M,9,English,2,Female,25,I had fun with this and thought the questions were interesting. ,Yes,2,Windows,900,1600,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3FIUS151DV1BCVKFIOMEZU6P3X8GG3,45,Submitted,Wed May 06 07:38:03 PDT 2015,Tue May 05 14:38:05 PDT 2015,Tue May 05 14:58:03 PDT 2015,,,,,,[],{},5.031316666666667
45,10390,cause_effect_prior,Christopher,confidence,M,15,shopping carts,rolled,<strong>Christopher pushed  15 shopping carts.</strong>,pushed __,1,M,10,English,2,Female,25,I had fun with this and thought the questions were interesting. ,Yes,2,Windows,900,1600,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3FIUS151DV1BCVKFIOMEZU6P3X8GG3,45,Submitted,Wed May 06 07:38:03 PDT 2015,Tue May 05 14:38:05 PDT 2015,Tue May 05 14:58:03 PDT 2015,,,,,,[],{},5.031316666666667
45,10390,cause_effect_prior,Christopher,ci_low,M,15,shopping carts,rolled,<strong>Christopher pushed  15 shopping carts.</strong>,pushed __,15,M,10,English,2,Female,25,I had fun with this and thought the questions were interesting. ,Yes,2,Windows,900,1600,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3FIUS151DV1BCVKFIOMEZU6P3X8GG3,45,Submitted,Wed May 06 07:38:03 PDT 2015,Tue May 05 14:38:05 PDT 2015,Tue May 05 14:58:03 PDT 2015,,,,,,[],{},5.031316666666667
45,10390,cause_effect_prior,Christopher,ci_high,M,15,shopping carts,rolled,<strong>Christopher pushed  15 shopping carts.</strong>,pushed __,15,M,10,English,2,Female,25,I had fun with this and thought the questions were interesting. ,Yes,2,Windows,900,1600,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3FIUS151DV1BCVKFIOMEZU6P3X8GG3,45,Submitted,Wed May 06 07:38:03 PDT 2015,Tue May 05 14:38:05 PDT 2015,Tue May 05 14:58:03 PDT 2015,,,,,,[],{},5.031316666666667
45,10391,cause_effect_prior,Christopher,best_guess,M,15,shopping carts,rolled,<strong>Christopher pushed  15 shopping carts.</strong>,pushed __,15,M,10,English,2,Female,25,I had fun with this and thought the questions were interesting. ,Yes,2,Windows,900,1600,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3FIUS151DV1BCVKFIOMEZU6P3X8GG3,45,Submitted,Wed May 06 07:38:03 PDT 2015,Tue May 05 14:38:05 PDT 2015,Tue May 05 14:58:03 PDT 2015,,,,,,[],{},5.031316666666667
45,47731,cause_effect_prior,Karen,confidence,F,15,books,ripped,<strong>Karen used  15 books  as dog toys.</strong>,used __ as dog toys,0.49,M,11,English,2,Female,25,I had fun with this and thought the questions were interesting. ,Yes,2,Windows,900,1600,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3FIUS151DV1BCVKFIOMEZU6P3X8GG3,45,Submitted,Wed May 06 07:38:03 PDT 2015,Tue May 05 14:38:05 PDT 2015,Tue May 05 14:58:03 PDT 2015,,,,,,[],{},5.031316666666667
45,47731,cause_effect_prior,Karen,ci_low,F,15,books,ripped,<strong>Karen used  15 books  as dog toys.</strong>,used __ as dog toys,0,M,11,English,2,Female,25,I had fun with this and thought the questions were interesting. ,Yes,2,Windows,900,1600,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3FIUS151DV1BCVKFIOMEZU6P3X8GG3,45,Submitted,Wed May 06 07:38:03 PDT 2015,Tue May 05 14:38:05 PDT 2015,Tue May 05 14:58:03 PDT 2015,,,,,,[],{},5.031316666666667
45,47731,cause_effect_prior,Karen,ci_high,F,15,books,ripped,<strong>Karen used  15 books  as dog toys.</strong>,used __ as dog toys,15,M,11,English,2,Female,25,I had fun with this and thought the questions were interesting. ,Yes,2,Windows,900,1600,Chrome,3WPCIUYH1979JWY0AWFB48MWH2KTDT,3WDXCWYEASQ2SV65NQT2Z32GLUDJY4,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.60,Tue May 05 14:35:36 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 14:35:36 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3WPCIUYH1979JWY0AWFB48MWH2KTDT,3FIUS151DV1BCVKFIOMEZU6P3X8GG3,45,Submitted,Wed May 06 07:38:03 PDT 2015,Tue May 05 14:38:05 PDT 2015,Tue May 05 14:58:03 PDT 2015,,,,,,[],{},5.031316666666667
